ResponseId,Group,Correct,Regret,Female,Age,Educ,Income,Ideology,PID,PID0,PID1,PID2,PID3,Knowledge,Voted,VotedAnaya,VotedObrador,NewVote,ExtEffi,IntEffi,Trust_Media,Satisficer,M1,M2,M3,M,W
R_1l9sgY2rRghureA,Control,3,0,0,40,5,20,10,Etc,1,0,0,0,1,1,0,1,0,4,4,4,0,0,0,1,1,4.225684916201117
R_3iR0r7X0gAps5pv,Control,5,0,1,25,3,9,2,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,4,4,0,0,0,1,1,6.530403045685278
R_2XjR6HY5abaFkjY,Control,3,1,0,36,6,9,8,MORENA-PT-PES,0,0,0,1,0,0,0,0,2,1,5,2,0,0,0,1,1,4.16821308411215
R_CgiT05IB7LwfaKJ,Control,1,1,1,34,3,4,5,Etc,1,0,0,0,0,1,0,1,1,5,4,3,0,0,0,1,1,4.367588288288288
R_pR7aMmv2B19It6F,Treat1,5,1,0,24,5,9,9,MORENA-PT-PES,0,0,0,1,2,1,0,1,1,3,3,4,0,0,0,0,0,6.549394949494949
R_3r36E2AcsWLcYlY,Control,5,0,1,41,5,20,2,Etc,1,0,0,0,2,1,0,1,0,2,5,3,0,0,0,1,1,4.95065380116959
R_25GYEOxjVJS8DVG,Control,2,1,1,39,5,15,9,Etc,1,0,0,0,1,1,0,1,1,4,3,4,0,0,0,1,1,4.367588288288288
R_5t3euaLikclzUw9,Control,3,0,0,35,5,16,0,Etc,1,0,0,0,1,1,0,1,0,2,4,2,0,0,0,1,1,4.16821308411215
R_3hxpGRnV4pFupSq,Control,1,1,1,41,5,10,5,PAN-PRD-MC,0,1,0,0,1,1,0,1,1,5,4,2,0,0,0,1,1,4.95065380116959
R_2xIXSJfZA7AfqMG,Treat1,4,0,1,22,5,6,5,MORENA-PT-PES,0,0,0,1,3,1,0,0,0,4,3,3,0,1,0,0,1,6.530403045685278
R_1M50jxe4Beb0GrU,Treat2,3,0,0,32,5,12,5,Etc,1,0,0,0,1,1,0,1,0,4,4,3,0,0,1,0,1,4.16821308411215
R_1mkjAnVIgG1X2w3,Treat2,4,0,0,33,3,9,5,PRI-PVEM-PNA,0,0,1,0,0,0,0,0,0,1,4,1,0,0,1,0,1,4.16821308411215
R_2zolubCTHS22Pya,Treat2,5,1,1,38,5,10,6,Etc,1,0,0,0,1,1,0,0,1,3,2,1,0,0,0,0,0,4.367588288288288
R_10w2JCE2He3hjhc,Control,5,0,1,41,2,3,6,PRI-PVEM-PNA,0,0,1,0,1,1,0,0,0,4,5,3,0,0,0,1,1,4.95065380116959
R_AgIwZwe3x6DHjwZ,Treat1,4,1,1,20,3,3,6,MORENA-PT-PES,0,0,0,1,0,0,0,0,3,3,2,3,0,0,0,0,0,6.530403045685278
R_1n3FC1qoIYC5Z32,Treat2,3,0,1,35,4,10,5,Etc,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,1,4.367588288288288
R_2X7ltesWMDHqyZH,Treat1,4,0,1,35,2,1,5,Etc,1,0,0,0,0,1,0,1,0,2,2,4,0,1,0,0,1,4.367588288288288
R_tS9OUW7m0tb8EVz,Treat2,5,0,0,46,5,10,5,Etc,1,0,0,0,1,1,0,0,0,5,5,2,0,0,0,0,0,4.225684916201117
R_1LOqoBudTR5XW1X,Treat2,5,0,0,39,7,8,6,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,5,1,0,0,0,0,0,4.16821308411215
R_ABTwsw4vZjKo7YZ,Control,5,0,0,43,5,10,3,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,4,1,0,0,0,1,1,4.225684916201117
R_1nTHxgz7uLEjVqo,Treat1,4,0,1,32,5,7,7,Etc,1,0,0,0,1,1,0,0,0,4,2,3,0,0,0,0,0,4.367588288288288
R_1TSoGJlo5sIZ2jD,Control,1,1,1,47,5,20,8,Etc,1,0,0,0,2,0,0,0,2,5,5,2,0,0,0,1,1,4.95065380116959
R_2OSJxzW60ChE8t1,Treat2,4,0,1,49,5,8,6,PAN-PRD-MC,0,1,0,0,1,1,0,1,0,4,5,5,0,0,1,0,1,4.95065380116959
R_3JKkVeXJyXr1jmt,Control,5,0,0,20,5,5,5,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,4,0,0,0,1,1,6.549394949494949
R_ROZF4Mut6QSHE53,Control,5,0,0,34,5,16,8,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,4,0,0,0,1,1,4.16821308411215
R_2dg3oK4q3g27lmF,Treat2,4,0,0,36,6,9,8,PRI-PVEM-PNA,0,0,1,0,0,1,0,0,0,4,5,2,0,0,1,0,1,4.16821308411215
R_1OAE24yyBrAA4lx,Control,5,0,1,36,5,7,5,Etc,1,0,0,0,2,1,0,1,0,4,4,4,0,0,0,1,1,4.367588288288288
R_r6F73O2GKKPA5ep,Treat1,5,0,0,53,3,19,1,PAN-PRD-MC,0,1,0,0,1,1,0,1,0,5,5,2,0,0,0,0,0,4.510031297709924
R_3CGWbaxjaJneLFJ,Treat1,3,1,0,47,4,2,6,Etc,1,0,0,0,1,1,0,1,2,3,3,3,0,0,0,0,0,4.225684916201117
R_1DM7YeRpbbgvxoA,Treat2,4,1,0,24,5,4,10,Etc,1,0,0,0,0,0,0,0,3,2,2,3,0,0,0,0,0,6.549394949494949
R_3NPSzQYXQGQvdyK,Treat2,5,0,0,22,3,2,8,Etc,1,0,0,0,0,1,0,1,0,5,5,3,0,0,0,0,0,6.549394949494949
R_OdMpM5uAtp5AlYR,Control,4,0,1,41,5,4,5,Etc,1,0,0,0,1,1,0,1,0,4,5,3,0,0,0,1,1,4.95065380116959
R_1fd7q7BSOzaNrkC,Treat1,5,0,1,37,5,12,5,Etc,1,0,0,0,2,1,0,0,0,1,2,2,0,1,0,0,1,4.367588288288288
R_XLdsIqW73TguHu1,Treat1,4,1,0,34,5,9,6,Etc,1,0,0,0,1,1,0,1,2,4,5,4,0,0,0,0,0,4.16821308411215
R_2cpFebKZJUGLob3,Treat1,5,0,1,41,4,3,9,Etc,1,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,0,4.95065380116959
R_2X0Plug7j1eJkCH,Treat1,5,0,0,45,5,11,5,Etc,1,0,0,0,3,1,0,0,0,4,4,4,0,1,0,0,1,4.225684916201117
R_3hfGUDISzhPHAZe,Control,5,0,0,38,5,13,6,Etc,1,0,0,0,3,0,0,0,0,5,1,1,0,0,0,1,1,4.16821308411215
R_1Egrd3dqwBSKT0I,Control,5,1,1,21,5,1,5,Etc,1,0,0,0,0,1,0,0,4,2,4,2,0,0,0,1,1,6.530403045685278
R_2roKSwG0KXq438n,Control,5,0,0,49,5,4,5,Etc,1,0,0,0,2,1,0,0,0,3,5,4,0,0,0,1,1,4.225684916201117
R_3KJhNpWA6D2Yw7B,Treat1,5,0,0,49,5,12,1,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,1,0,0,0,0,0,4.225684916201117
R_3ew6Bb9yLvSeiDF,Treat2,4,0,1,38,5,5,3,Etc,1,0,0,0,0,1,0,1,0,4,4,3,0,0,1,0,1,4.367588288288288
R_3CZ0RDnjfBJs8Ix,Treat2,5,0,0,36,5,9,0,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,5,0,0,1,0,1,4.16821308411215
R_2YbrABMbsy1LAZy,Treat2,5,0,1,31,3,18,1,Etc,1,0,0,0,1,1,0,0,0,2,5,3,0,0,1,0,1,4.367588288288288
R_24hN0cXqyox9RHJ,Treat1,5,0,1,31,4,9,5,Etc,1,0,0,0,3,0,0,0,0,4,4,4,0,1,0,0,1,4.367588288288288
R_2wKAJ8z0BGbIdBo,Treat2,2,1,1,34,5,16,4,Etc,1,0,0,0,1,1,0,1,4,2,4,2,0,0,0,0,0,4.367588288288288
R_2YbkzqzD2qHPvzT,Control,5,0,0,31,5,8,8,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,4,1,0,0,0,1,1,4.16821308411215
R_BEp75IWqj2kxi1z,Treat1,4,0,1,31,7,8,5,Etc,1,0,0,0,1,1,0,1,0,2,5,3,0,0,0,0,0,4.367588288288288
R_2YbKhVFOmh8hKsk,Treat1,4,0,0,34,5,8,4,PAN-PRD-MC,0,1,0,0,3,1,0,1,0,4,4,3,0,1,0,0,1,4.16821308411215
R_2TXhYs6dt7SVKNo,Control,5,0,0,34,5,9,1,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,4,4,2,0,0,0,1,1,4.16821308411215
R_1IL5rcZ5yYt6Vwg,Control,5,0,0,33,6,9,7,Etc,1,0,0,0,0,1,0,0,0,5,2,1,0,0,0,1,1,4.16821308411215
R_3PHNVAr5HEpkUFf,Treat2,4,1,0,39,5,14,5,Etc,1,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,4.16821308411215
R_3s06LEnzyniMsx9,Control,5,0,1,36,3,7,5,Etc,1,0,0,0,1,1,0,1,0,4,4,4,0,0,0,1,1,4.367588288288288
R_1NnscME5W4aabCf,Treat2,4,0,0,42,5,11,7,PRI-PVEM-PNA,0,0,1,0,1,1,0,0,0,5,5,4,0,0,0,0,0,4.225684916201117
R_24cU0fNMh4efk2h,Treat2,2,0,0,31,5,10,1,Etc,1,0,0,0,2,1,0,1,0,4,5,3,0,0,0,0,0,4.16821308411215
R_2xWeyUIqIhf12I9,Treat2,3,0,0,26,6,15,5,Etc,1,0,0,0,3,1,0,1,0,3,3,2,0,0,0,0,0,6.549394949494949
R_2QQjrrrM7B7rNEQ,Treat2,1,1,1,35,6,14,5,Etc,1,0,0,0,1,0,0,0,1,4,2,2,0,0,1,0,1,4.367588288288288
R_2ALjmtOIXyk0tky,Treat2,4,1,1,31,3,12,9,Etc,1,0,0,0,1,1,0,0,1,4,4,4,0,0,0,0,0,4.367588288288288
R_1k1ct0H5djqGg4t,Treat1,4,0,1,26,5,5,6,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,3,5,2,0,0,0,0,0,6.530403045685278
R_oY1awcYerNCmV8Z,Control,3,0,0,21,3,9,5,Etc,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,1,6.549394949494949
R_Z8jRKLDk2Uzqlhf,Treat1,4,0,1,60,5,12,5,Etc,1,0,0,0,0,1,0,0,0,3,4,4,0,1,0,0,1,10.998292105263156
R_2w7wF7P59ABR8Z6,Control,5,0,0,25,5,11,8,PRI-PVEM-PNA,0,0,1,0,0,1,0,1,0,2,3,4,0,0,0,1,1,6.549394949494949
R_3I5n9HSfo0a1QU9,Control,5,0,1,45,3,4,5,Etc,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,1,4.95065380116959
R_1KvyUwEznjvQJ3l,Treat1,4,0,0,22,5,1,6,Etc,1,0,0,0,1,1,0,1,0,1,2,4,0,0,0,0,0,6.549394949494949
R_9oGyusbnLpR12sF,Control,4,1,0,24,3,13,5,Etc,1,0,0,0,3,1,0,1,1,4,4,2,0,0,0,1,1,6.549394949494949
R_3st3ayhkqwkixzO,Treat2,5,0,0,44,5,20,9,Etc,1,0,0,0,2,1,0,0,0,4,5,4,0,0,1,0,1,4.225684916201117
R_3fCtVBSuOT6Db60,Control,4,0,0,29,5,13,4,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,4,4,2,0,0,0,1,1,6.549394949494949
R_z6cHxxCAp1Qh9GV,Treat2,5,0,0,74,6,20,8,Etc,1,0,0,0,3,1,0,0,0,5,5,3,0,0,1,0,1,10.282038888888888
R_BF05iro8GmWrmet,Treat2,3,1,1,48,2,6,4,Etc,1,0,0,0,2,0,0,0,2,3,3,3,0,0,0,0,0,4.95065380116959
R_qCrTNEPjeFqHRGV,Control,5,0,0,20,5,13,5,Etc,1,0,0,0,1,1,0,0,0,4,4,3,0,0,0,1,1,6.549394949494949
R_3LbdPndx6Mh44LM,Treat1,1,0,1,46,5,14,2,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,4,0,1,0,0,1,4.95065380116959
R_1GW9qD9iYww2jfe,Treat2,5,0,1,50,4,2,7,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,3,0,0,1,0,1,6.300476699029127
R_11ZMxOBzOu2RanU,Treat2,4,0,0,30,5,6,7,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,2,0,0,1,0,1,4.16821308411215
R_QcTdTQVxSPl8Y7f,Control,5,0,0,42,6,11,3,PRI-PVEM-PNA,0,0,1,0,3,1,0,0,0,5,4,3,0,0,0,1,1,4.225684916201117
R_2ZCToOoVFlhgypX,Control,5,0,0,37,5,9,10,Etc,1,0,0,0,1,1,0,0,0,4,5,1,0,0,0,1,1,4.16821308411215
R_3MsZAew1pwCeAwK,Control,5,0,1,30,6,10,5,Etc,1,0,0,0,1,0,0,0,0,4,4,4,0,0,0,1,1,4.367588288288288
R_1igGJmq2n7J32k9,Treat2,4,0,0,37,6,13,5,Etc,1,0,0,0,3,1,0,0,0,4,2,4,0,0,0,0,0,4.16821308411215
R_2zBa2ERWvugPS1Z,Treat2,5,0,1,31,5,10,0,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,5,5,4,0,0,0,0,0,4.367588288288288
R_1Ia7HEbvmxqFRd5,Treat2,3,1,1,47,6,20,4,Etc,1,0,0,0,2,0,0,0,2,4,1,4,0,0,1,0,1,4.95065380116959
R_2zqZ0v86mEM2KzW,Control,5,0,0,30,3,7,4,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,4,5,0,0,0,1,1,4.16821308411215
R_3J45OS300uxTll3,Control,3,1,0,58,3,9,2,Etc,1,0,0,0,2,1,0,0,3,4,5,2,0,0,0,1,1,4.510031297709924
R_2QEWo9ZYPA5B7kJ,Control,5,1,1,34,5,9,5,MORENA-PT-PES,0,0,0,1,1,1,0,1,1,5,5,3,0,0,0,1,1,4.367588288288288
R_SIW8TpaVKFtZtK1,Treat2,5,0,0,36,5,17,10,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,4,0,0,0,0,0,4.16821308411215
R_324NmV3IU9DnHEp,Treat1,4,0,1,45,3,9,5,Etc,1,0,0,0,2,0,0,0,0,5,4,4,0,0,0,0,0,4.95065380116959
R_1LOGuuLPOozWDAE,Control,5,0,0,48,5,7,1,Etc,1,0,0,0,2,1,0,1,0,4,5,1,0,0,0,1,1,4.225684916201117
R_22LjceR8ulaZYsF,Treat2,5,0,0,34,5,9,6,Etc,1,0,0,0,2,1,0,1,0,4,3,1,0,0,0,0,0,4.16821308411215
R_3oyBUetQA8Qnsvo,Treat1,4,1,0,21,4,13,5,PAN-PRD-MC,0,1,0,0,1,0,0,0,1,4,4,4,0,1,0,0,1,6.549394949494949
R_2CpNAqnfRfC9uPH,Treat2,4,0,1,47,6,9,7,Etc,1,0,0,0,3,1,0,0,0,4,4,1,0,0,1,0,1,4.95065380116959
R_xbh7HS7LVJIAHwR,Control,2,1,1,43,3,8,5,MORENA-PT-PES,0,0,0,1,0,1,0,1,4,1,5,4,0,0,0,1,1,4.95065380116959
R_3pbama60a7Srnp0,Control,5,0,1,50,5,6,5,Etc,1,0,0,0,1,0,0,0,0,4,4,4,0,0,0,1,1,6.300476699029127
R_sRaFqZZBOs6rMiZ,Control,4,0,0,30,5,7,6,Etc,1,0,0,0,1,1,0,1,0,1,1,3,0,0,0,1,1,4.16821308411215
R_3JbbrsvkBblPx1e,Control,4,0,0,41,5,12,6,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,4,4,4,0,0,0,1,1,4.225684916201117
R_3qitn882tklWzPX,Treat1,4,0,0,38,5,14,5,PAN-PRD-MC,0,1,0,0,2,1,0,1,0,2,4,3,0,0,0,0,0,4.16821308411215
R_2YX0zA65c9zJjNv,Treat2,3,0,0,39,6,15,5,Etc,1,0,0,0,2,1,0,1,0,3,4,1,0,0,0,0,0,4.16821308411215
R_2TTAY79iCA6rZ90,Treat1,5,0,0,39,7,20,4,Etc,1,0,0,0,3,1,0,0,0,5,5,5,0,0,0,0,0,4.16821308411215
R_ZIysWShDZjJPkXL,Control,3,0,1,30,3,6,5,Etc,1,0,0,0,2,1,0,1,0,4,4,1,0,0,0,1,1,4.367588288288288
R_2Pd8FvD0iw0LwVz,Treat2,4,0,1,39,5,8,5,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,5,4,0,0,0,0,0,4.367588288288288
R_1Q0hI3d9saAzVbM,Treat1,2,0,1,43,5,17,3,Etc,1,0,0,0,0,1,0,1,0,1,2,3,0,0,0,0,0,4.95065380116959
R_2urL0rbUWyPdDd1,Control,5,0,1,30,5,14,4,Etc,1,0,0,0,3,1,0,1,0,4,4,2,0,0,0,1,1,4.367588288288288
R_3afjemMFUIQEbxT,Treat2,5,0,1,29,5,20,8,PAN-PRD-MC,0,1,0,0,1,1,0,0,0,4,5,4,0,0,1,0,1,6.530403045685278
R_3Pia8Cn4etlse0i,Treat2,5,0,1,43,6,7,8,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,2,5,4,0,0,0,0,0,4.95065380116959
R_1gHqJuUgo8JrbVA,Control,5,1,1,37,4,2,5,MORENA-PT-PES,0,0,0,1,3,1,0,1,2,5,5,4,0,0,0,1,1,4.367588288288288
R_3COa00Pr33g0wcF,Treat2,5,0,1,38,3,12,8,Etc,1,0,0,0,2,1,0,1,0,1,5,4,0,0,1,0,1,4.367588288288288
R_2YeIYNwXcR9FsxB,Treat2,5,0,1,53,5,12,5,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,4,3,0,0,0,0,0,6.300476699029127
R_07LXl7Cl89PYQsp,Treat2,5,0,1,41,5,10,1,Etc,1,0,0,0,3,1,0,1,0,4,4,3,0,0,1,0,1,4.95065380116959
R_AMa3hKG6vi2uqKB,Control,2,1,1,18,3,13,6,Etc,1,0,0,0,2,0,0,0,4,5,5,2,0,0,0,1,1,6.530403045685278
R_2zUbAwr2uqSHDS5,Treat1,4,1,0,26,5,6,8,PAN-PRD-MC,0,1,0,0,2,1,0,0,1,3,3,3,0,0,0,0,0,6.549394949494949
R_3iUqNsKeL5mtCB0,Control,5,0,1,23,3,2,10,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,5,0,0,0,1,1,6.530403045685278
R_2BlfgfewIiqYvFj,Control,5,0,0,32,5,8,2,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,5,4,0,0,0,1,1,4.16821308411215
R_11XhMHsxGyGIpsb,Control,5,1,1,39,6,12,4,MORENA-PT-PES,0,0,0,1,1,1,0,1,2,4,5,4,0,0,0,1,1,4.367588288288288
R_3qmWaEgcsbBejjz,Treat1,4,1,0,29,5,10,8,MORENA-PT-PES,0,0,0,1,1,1,0,0,3,4,2,3,0,1,0,0,1,6.549394949494949
R_1kTv88vROXCsTwE,Treat2,3,0,0,28,5,8,3,Etc,1,0,0,0,1,1,0,1,0,5,4,3,0,0,1,0,1,6.549394949494949
R_pxw0tJplECVEH6N,Control,1,0,1,31,5,9,3,Etc,1,0,0,0,0,0,0,0,0,3,4,2,0,0,0,1,1,4.367588288288288
R_1gcj8DjF4jArphZ,Treat1,5,0,1,43,5,18,9,PRI-PVEM-PNA,0,0,1,0,1,1,0,0,0,4,4,1,0,1,0,0,1,4.95065380116959
R_UVGuOTFDK4ISEBX,Treat2,4,0,1,43,3,3,5,Etc,1,0,0,0,2,1,0,0,0,3,2,4,0,0,1,0,1,4.95065380116959
R_USZUD62JGhWYzhn,Control,2,0,0,54,5,10,8,Etc,1,0,0,0,0,1,0,1,0,1,3,3,0,0,0,1,1,4.510031297709924
R_1gT4myehqLEZiPD,Control,3,0,0,52,4,7,5,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,4,2,0,0,0,1,1,4.510031297709924
R_3JmZaqPhG1Fvq3W,Treat2,4,0,1,50,6,12,6,Etc,1,0,0,0,2,1,0,0,0,4,4,4,0,0,0,0,0,6.300476699029127
R_s6cfuQLmcpGEc81,Treat1,5,0,0,27,6,19,3,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,4,4,2,0,1,0,0,1,6.549394949494949
R_3QYSPspntkv5t7O,Treat1,3,1,0,40,5,9,9,MORENA-PT-PES,0,0,0,1,0,1,0,1,2,3,3,5,0,0,0,0,0,4.225684916201117
R_XXrMwAAVYTzRxjr,Treat1,4,0,0,49,5,3,7,Etc,1,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0,4.225684916201117
R_3mgdWRvVweyq8Rg,Treat1,5,0,0,40,5,8,5,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,5,0,0,0,0,0,4.225684916201117
R_3QDIIkKyRDK6mjA,Treat1,4,0,1,33,5,5,8,Etc,1,0,0,0,3,1,0,1,0,4,5,4,0,1,0,0,1,4.367588288288288
R_1q4gegyV7crMRPg,Control,4,0,1,23,5,12,1,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,4,0,0,0,1,1,6.530403045685278
R_3PnL9iyDatQ2BL3,Treat2,4,0,1,34,6,12,2,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,3,2,0,0,0,0,0,4.367588288288288
R_31NN5wK3Whu5qos,Treat2,4,0,0,32,3,8,5,Etc,1,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,4.16821308411215
R_29cyMnROwOOjgHY,Treat2,5,0,1,50,5,4,10,Etc,1,0,0,0,0,1,0,1,0,2,5,5,0,0,0,0,0,6.300476699029127
R_1dn3TliCfTGbZ3T,Treat1,2,1,0,56,5,9,8,PAN-PRD-MC,0,1,0,0,2,0,0,0,2,4,4,3,0,1,0,0,1,4.510031297709924
R_0I0EUYjIUsfnrSF,Treat2,5,0,0,66,6,11,5,Etc,1,0,0,0,3,1,0,0,0,3,3,4,0,0,1,0,1,4.742160256410257
R_3D1LpyOgRcPyY04,Treat2,5,0,1,35,5,10,6,Etc,1,0,0,0,3,1,0,1,0,4,5,4,0,0,0,0,0,4.367588288288288
R_sItJZDkYm1ynMIN,Treat2,4,0,1,21,5,17,5,PRI-PVEM-PNA,0,0,1,0,3,1,0,1,0,1,3,3,0,0,1,0,1,6.530403045685278
R_2yl7awiDssS2tna,Treat2,4,1,0,41,5,3,7,PAN-PRD-MC,0,1,0,0,1,1,0,1,1,4,5,4,0,0,1,0,1,4.225684916201117
R_3lPsjQ9HLfW2Nx1,Treat2,5,0,1,56,5,12,5,Etc,1,0,0,0,3,1,0,1,0,5,5,1,0,0,0,0,0,6.300476699029127
R_u2gIghBbElPFYQh,Treat1,5,0,0,54,5,9,5,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,2,2,0,0,0,0,0,4.510031297709924
R_3pgKUp3KG1bL126,Treat2,4,1,0,33,6,8,5,PRI-PVEM-PNA,0,0,1,0,0,1,0,0,2,3,3,3,0,0,1,0,1,4.16821308411215
R_3KqvTAi9SPUmqv7,Treat1,5,0,0,42,4,9,2,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,5,2,0,0,0,0,0,4.225684916201117
R_XTlWHczzmOh0MAp,Control,4,0,1,40,5,4,5,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,4,0,0,0,1,1,4.95065380116959
R_3Pnaf65JTs2tUdo,Treat1,4,0,0,43,5,10,5,Etc,1,0,0,0,1,1,0,0,0,2,2,4,0,0,0,0,0,4.225684916201117
R_3DqkAkZdXb0Elfk,Control,4,0,1,38,5,12,6,Etc,1,0,0,0,2,1,0,1,0,4,5,2,0,0,0,1,1,4.367588288288288
R_2BghtGF9OjxR9q1,Treat1,5,0,0,48,5,12,5,Etc,1,0,0,0,2,1,0,0,0,4,4,2,0,1,0,0,1,4.225684916201117
